id,name,region,latitude,longitude,name_alternates,wikipedia,prominence_rank
d42-margany-mardigan,Margany / Mardigan,Darling (W NSW/SW Qld),-27.2729476198,144.57741054857,Marrganj|Maranganji|Maranj|Marganj|Marnganji|Marukanji|Murgoan|Murgoin|Murngain|Marngany|Margany|Mardigan,,217
n164-mariyedi,Mariyedi,Top End & Arnhem (NT),-13.721021641961,130.05130789713,Marijedi|Murijadi|Marijadi,,218
n102-marri-ngarr,Marri Ngarr,Top End & Arnhem (NT),-14.210694183312,129.85072627138,Maringarr|Maringar|Gidjingali|Marengar|Marringar|Merringar|Moil|Moyle|Muringa|Muringar|Murrinnga|Tangural|Yaghanin|Ngangikadre,,219
n12-matngala,Matngala,Top End & Arnhem (NT),-13.788621330341,130.43364625547,Matngele|Madngele|Malak Malak|Madngela/Matngela|Gamu|Junggor|Kamor|Madngela|Matngela|Mulluk Mulluk|Ngulul Wanggar|Wooliana|Yunggor|Maangella|Madngala|Madngella|Mandella|Matngelli|Muttangulla|Nundjulbi|Warat|Amadil|Muttangella|Ngengiwerat,Matngala language,220
e21-moondjan,Moondjan,SE Queensland,-27.472157289981,153.46907862431,Moonjan|Yuggera|Nunukul|Gowar|Jagara|Koenpul|Ngugi|Turrubul|Yagara|Gundjun|Koko Kuntjan|Koko wansin|Kokoyan|Koonjan|Kundjan|Kundjin|Kunjen|Kunjin|Mundjan|Ngundjan|Noonuccal|Noonuckle|Noonukul|Nununkul|Okundjain|Nunungal|Quandamooka,Nunukul language,221
c25-mudburra,Mudburra,Central Desert,-17.440310056236,131.90962270153,Mudbura|Mutpura|Madbara|Moodburra|Mootburra|Mudbara|Mudbera|Mulpira|Mudbra|Mutburra|Mutpurra,Mudburra language,222
a3-ngadjumaya-ngadju,Ngadjumaya / Ngadju,Western Desert (WA),-32.324664323174,123.74119550948,Ngatjumaya|Ngadjunmaya|Ngatjunmay|Galagu|Kalako|Ngadjunmaia|Ba:donjunga|Bardojunga|Bardok|Buljigu|Malba|Marlba|Marlpa|Minninng|Ngadjumaja|Ngadjunma|Ngadjunpakara|Ngadjunpukara|Ngadyunma|Ngatju|Ngatjumay|Ngatjunmaya|Norseman|Pardoak|Tchaakalaaga|Wangka malpa|West Meening|West Mining|Ngadyumaya|Ngadjunma/Marlba|Ngadju:|Ngadjumaya,Ngadjunmaya language,223
s6-ngangaruku,Ngangaruku,SE Australia,-34.831537401429,139.45140032475,Meru|Nganguruku|Ngawait|Erawirungand|Rankbirit|Ngintait|Ngaralta|Ngaiawung|Nkanguru|Ngangurugu|Ngayawung,Ngaiawang language,224
d3-ngunawal-ngunnawal,Ngunawal / Ngunnawal,Darling (W NSW/SW Qld),-34.980295513415,149.0870951807,Gundungurra|Burragorang|Gurungada|Ngaonawal|Ngennigenwurro|Ngoonawal|Nungawal|Wonnawal|Yarr|Yiilima|Ngunnawal|Ngunawal,Ngunnawal–Gundungurra language,225
k9-nimanburru,Nimanburru,Kimberley (WA),-17.264739808971,123.13415808084,Nimanbur|Nimanburu|Nimanboorroo|Nimanbor|Nimanboro|Nimanboru|Ninambur|Ninamburu|Wadiabulu|Nimarnbur,Nimanburru language,226
n28-nungali,Nungali,Top End & Arnhem (NT),-15.590178428466,130.85709333183,Nungulu|Jilngali|Ilngali,Nungali language,227
d17-pantyikali,Pantyikali,Darling (W NSW/SW Qld),-30.49041055189,142.68465244475,Paakantyi|Bandjigali|Wanjiwalku|Bandjagali|Barkindji|Milya uppa|Barkinji|Barkinjee|Barkunjee|Bahkunji|Pakindji|Pa:kindzi|Bakandji|Bahkunjy|Barkinghi|Parkungi|Par kengee|Parkingee|Bakanji|Bakandi|Bargunji|Bagundji|Bagandji|Bpaagkon jee|Kurnu|Kkengee|Kornoo|Kaiela|Wimbaja|Bandjangali,Pantyikali dialect,228
s52-thawa,Thawa,SE Australia,-37.167132688332,149.59883330164,Yuin|Thaua/Thawa|Dhurga|Djiringanj|Dyirringan|Thaua|Walbanga|Wandandian|Baianga|Du:rga|Guyanagal|Guyangal yuin|Katungal|Murring|Paienbera|Paiendra|Tadera manji|Tadermanji|Taua|Tauaira|Tharawal|Thauaira|Thoorga|Thurga|Dhawa,Thawa language,229
n66-urningangk,Urningangk,Top End & Arnhem (NT),-12.5457157709,133.05649225086,Urningangg|Wuningangk|Uninganangk|Wata|Uningangg|Uningangk|Wuningak|Wuningag,,230
g23-waanyi,Waanyi,Gulf Country,-18.313241639387,137.6208706403,Waanji|Garawa|Wanyi|Wanyee|Wanee|Waangyee|Wonyee,Waanyi language,231
d4-wadi-wadi,Wadi Wadi,Darling (W NSW/SW Qld),-35.086643095474,143.37045705255,Wati Wati|Biangil|Dacournditch|Darty Darty|Nimp mam wern|Ta ta thi|Taa tatty|Tar tarthee|Tatatha|Tataty|Tatitati|Tunggut|Wathiwathi|Wattewatte|Watthiwatthi|Watty watty|Withaija|Woani|Wodiwodi|Wohdi Wohdi|Woonyi|Wotowotti|Wotti wotti|Wottowotti|Watte|Wotte Wotte|Ouotti Ouotti|Wathie Waithie|Wattee Wattee|Wathi Watthi|Wattu Wattu,Wadi Wadi dialect,232
g15-wakabunga,Wakabunga,Gulf Country,-19.538891965327,139.06481892321,Workoboongo|Kabikabi|Wagabunga|Waggaboonyah|Waggabundi|Wake bunge|Wakobungo|Waukaboonia|Workabunga|Wakapunga|Worgabunga|Wurgabunga,Wakabunga language,233
g10-waluwarra,Waluwarra,Gulf Country,-21.762186407649,138.42855736744,Warluwara|Warluwarra|Waluwara|Didjadidja|Elookera|Kapula|Maula|Maule|Mauula|Pangara|Panggara|Paringgara|Walgra|Wallawarra|Waloo kera|Walugara|Walugera|Walukara|Wlookera|Wolga|Wollegara|Wollegarra|Yannalinka|Yunnalinka|Warluwarra Bularnu,Warluwarra language,234
l25-wangkumara,Wangkumara,Lake Eyre / Central SA,-27.570485377228,141.8854183686,Ngura|Bundamara|Diraila|Jarumarra|Karendala|Kungatutji|Mamwura|Ngandangara|Ngurawola|Punthamara|Thiraila|Wankumara|Balpamadramadra|Jaramarala|Papagunu|Wanggamara|Wanggumara|Wankgumara|Wongkumara|Wonkamara|Wonkamarra|Wonkamura|Wonkamurra|Wonkomarra|Wonkubara|Modern Wangkumara,Wilson River language,235
n29-wuna,Wuna,Top End & Arnhem (NT),-12.475167242034,131.37297187474,Wulna|Woolna|Djerimanga|Beriguruk|Wolna|Woolner|Wulnar|Birrigarak|Berrigurruk|Berugurruk|Djeramanga|Jermangel|Waak|Woolnah|Woolner for Djerimanga|Perrigurruk|Eri|Erei|Rereri|Reveri for Beriguruk|Wunna,Wulna language,236
d7-yitha-yitha,Yitha Yitha,Darling (W NSW/SW Qld),-33.873186078177,143.94091280464,Jitu Jitu|Yida Yida|Bayangil|Eetha Eetha|Eethanaeetha|Eethee Eethee|Eethie Eethie|i7a Yida|Ita ita|Itaiithi|Ithi ithi|Iti iti|Jida Jida|Jitajita|Tjuop|Yetho|Yit tha|Yitha|Yitsa|Yitayita,Yitha Yitha language,237
s19-yuyu,Yuyu,SE Australia,-34.098823177692,140.99932761004,Ngarrket|Narrinyeri|Jarijari|Jere jere|Juju|Nyerri nyerri|Yairy yairy|Yari yari|Yariki luk|Yarre yarre|Yarree Yarree|Yerre Yerre|Yerri yerri|Yerry yerry|YurraYurra|Erawirung|Jirau|Eraweerung|Eramwir rangu|Erawiruck|Jeraruk|Yerraruck|Yirau|Yiran|Pomp malkie|Meru|You you|Rankbirit|Wilu|Willoo,Yuyu language,238
y229-adithinngithigh,Adithinngithigh,Cape York & Torres Strait,-12.924228508861,141.71138792709,Adetingiti,Adithinngithigh language,239
y185-awngthim,Awngthim,Cape York & Torres Strait,-12.711537418648,141.82128787861,Mamngayt|Mamngayth|Winduwinda|Mamangathi|Mamangiti|Mamngaid,Awngthim language,240
s35-boonwurrung,Boonwurrung,SE Australia,-38.459569464285,145.57532287595,Bun wurrung|Bunorong|Barrabool|Boonerwrung|Boon oor rong|Boongerong|Boonoor ong|Boonurrong|Bunuron|Bunurong|Bunwurru|Bunwurung|Gippsland dialect|Putmaroo|Putnaroo|Thurung|Toturin|Boatnairo|Boatnarro|Bonurong|Bonnings|Boonnong|Boomerang|Port Phillip Aborigines|Bon gar rong|Bon ga rong|Boom ner wrong|Boomerong|Boonerong|Boong wer rong|Bounworong|Boonwoorong|Boonworong|Bonwarry|Westernport blacks|Boong|er|rong|ong|Bonwerong|Boormarong|Boonmerong|Bon worong|Boonmorong|Bon wrogon|Boonrong|Boongerang|Boon|ger|Boonurong|Bonwrong|Boungerong|Bournourong|Boongurong|Boonguerong|Boonwerung|Boonwerong|Boomeronge|Boon wurong|Boon wurung|Borawong|Bunoorong|Boonerang|Bunarong|Bunerong|Bunwurong|Bunwurra|Boonoorung|Boonworung|Boonwurrong|Bonourong|Bunerung|Boonooroong,Bunurong language,241
s13-bungandidj,Bungandidj,SE Australia,-37.225251721763,140.51174847592,Bungandik|Bundanditj|Buandig|Bunganditj|Bangandidj|Barconedeet|Boandik|Boandiks|Booandik|Booandik ngolo|Borandikngolo|Buandic|Bak on date|Buandik|Buanditj|Bungaditj|Bungandaetch|Bungandaetcha|Bungandaitj|Bungandidy|Bunganditjngolo|Bungandity|Burhwundeirtch|Drualat ngolonung|Mount Gambier dialect|Nguro|Pundandik|Pungandaitj|Pungandik|Pungantitj|Pungatitj|Boandic|Booandki ngolo|Bugandity|Booganity|Booganitch|Nguro people|Bungadidj,Bungandidj language,242
n38-dagoman,Dagoman,Top End & Arnhem (NT),-14.441000044493,131.87759795897,Wagiman|Tagoman|Airiman|Wagoman|Wogba|Togeman|Dogeman|Togiman,,243
s65-darkinyung,Darkinyung,SE Australia,-33.035117239172,150.82870492608,Darkinjung|Darkinung|Darkinjang|Darginyung|Darknung|Darkiñoong|Darkin nyoong|Darginjang,Darkinyung language,244
e46-darumbal,Darumbal,SE Queensland,-22.715683514461,150.06004560953,Darambal|Bayali|Jetimarala|Kooinmurburra|Ningebul|Taroombul|Warrabul|Yetimaralla|Dharumbal|Tharumbal|Darawal|Tarumbal|Tarumbul|Charumbul|Tarrombal|Tarambol|Tarm bal|Warabal|Warrabal|Ningebal|Rockhampton dialect|Bauwi warra,Darumbal language,245
s20-dhauwurd-wurrung,Dhauwurd Wurrung,SE Australia,-38.155612905976,141.53965852318,Kuurn Kopan Noot|Gournditch Mara|Gu:nditj mara|Dhautgart|wurru|Dhauwurd Wurung|Gundidjmara|Dhaurwurd Wurrung|Dhauhurtwurru|Gundidj|Gurndidjmara|Gurndidy|Gurnditjmara|Gurnditschmara|Kirurndit|Ku:nditjmara|Ngutuk|Nil can cone deets|Tourahonong|Weeritch Weeritch|Gurndidj|Dhauwurd wurrung as a dialect name  Dhauwurd wurrung|Dhauhurru|Thaguwurung|Tyaupurt wurung|Tyapurtwuru|Dhahurtwurru|Dhauwert woorong|Thauwertwoorong|Dauwert woorong|Dhauhwurru|Dhau urt wuru|Thaghurt wuru|Thagurtwurung|Ta ha hurrur|Dhauurdwuru language|Gurnditj,Dhauwurd Wurrung language,246
n118-dhay-yi,Dhay'yi,Top End & Arnhem (NT),-13.373647951611,135.76201216414,Dayi|Yolngu|Daii|Ritharngu|Diakui|Djinang|Djinba|Dai|Dhayi|Taii Tai|Dalwango|Dalwongo|Dalwongu|Darlwongo|Dhalwangu|Djawark|Djarlwa:g,,247
l14-dhirari,Dhirari,Lake Eyre / Central SA,-28.598289091556,137.77483818376,Dirari|Tirari|Dhirrari|Thirrari|Terari,,248
n198-dhuwal,Dhuwal,Top End & Arnhem (NT),-12.71246520501,136.00985748366,Dhuwal/Dhuwala|possibly also Dhuwaya|Duwal|Murngin|Wulamba|Balamumu|Barlamomo|Barlamumu|Malag|Marlark|Arrawiya|Banjarrpuma|Bilamandji Dhurili|Durilji,,249
s31-1-dja-dja-wurrung,Dja Dja Wurrung,SE Australia,-36.795610548766,143.67485285062,Jaja wurrung|Djadjawurung|Le Wurung|Jaara|Yaara|Yaura|Yayauring|Jajaurung|Jajowurrong|Jajowrung|Jajowerong|Jajowrong|Jajoworrong|Jurobaluk|Nirabaluk|Nirababaluk|Panyod|Knenknenwurro|Jajawong|Jargow er ong|Dadowong|Jar gow wer rong|Dardowrong|Dar dow|wer ong|Tatowrong|Tattowrong|Tellouurong|Jujourong|Jargowerang|Dardowerong|Dar|dower|ong|dow|wer|Dardowerang|Jarjoworong|Jajawerong|Jarjourong|Jajororung|Tar|tow|rong|not Jargowerong|Jargowrong|Jajourong|Jarjowrong|Jajaorog|Loddon blacks|Jajauwurung|Jajaiowrung|Jajawurung|Lowurrong|Jajauwurong|Jajiwrong|Jajowurung|Jajawrung|Jajaurong|Jajawrong|Jajauworung|Ja jow wurong|Jajauwong|Jajauwrong|Jajawerung|Ja jau|Jajow wurung|Jajowong|Lewurru|Tyeddyawurru|Tyeddyuwurru|Tyeddywurru|Tyeddyuwurung|Djudjawurung|Ya ya dyalli|Ya ya tyalli|Yajaurung|Jajowerang|Jajauwrung|Yayaurung|Jara|Jajoweroung|Djadjawurru|Djadjuwurru|Djadjuwuru|Djadjawuru|Djedawuru|Lewuru|Yeyowong|Yeyawong|Jajawurong|Jajaworung|Jarawurung|Yarrayowurro|Jajaorong|Jajowurong|Tjedjuwuru|Djendjuwuru|Jajaweroung|Jaara equates with Jajawurong|Yarra yowurro dialect|Jajoeroung|Jajaworrung|Jaja wurrong|Jajowurron|Jayawurron|Dja Dja Wrung|Da dow rong|Jarrung Jarrung|Tarrang|Tarra|Yabola|Monul gundeech|Monulgundeedh|Pilawin|Yang|Lunying birrwurrkgooditch,Djadjawurrung language,250
s26-djab-wurrung,Djab Wurrung,SE Australia,-37.774215035757,142.33662986865,Jab wurrung|Pirt Koopen Noot|Djabwurung|Tjapwurong|Dyabwurung|Tyapwurru|Chaapwurru|Pirtkopannoot|Purteetchally|Punoinjon|Kolor|Chaap Wuurong|Chaa wuurong|Tjapwurung|Tyapwuru|Djabwuru|Pirt kopen noot|Nutcheyong|Buninjon|Kolor Kuurndit|Kooloor|Kolorer|Girri wurra|Wonnin dialect|Bolakngat|Bolagher|Knindowurong,Djabwurrung language,251
y6-djagaraga,Djagaraga,Cape York & Torres Strait,-10.816265909483,142.52034159078,Yadhaigana|Gumakudin|Jadaikana|Ynduyamu|Yaraidyana|Yathaikeno|Dyagaraga|Yagulle|Gudang|Alauian|Unduamo|Undooyamo|Kekosino|Kekoseno|Kokiliga,Gudang language,252
s51-dyirringa,Dyirringañ,SE Australia,-36.693828821376,149.72159436095,Djirringanj|Yuin|Djiringanj/Dyirringan|Dhurga|Djiringanj|Thaua|Thawa|Walbanga|Wandandian|Dyirringany|Jiringayn|Jeringin,Dyirringany language,253
e15-galibal,Galibal,SE Queensland,-28.533264350058,152.86681397041,Galival|Kalibal|Moorung moobar|Murwillumbah|Githabul,Githabul language,254
e40-gangulu,Gangulu,SE Queensland,-24.186069748368,150.15143203191,Kaangooloo|Kangulu|Kanolu|Cangoolootha|Gangu|Kangalo|Kangool lo|Khangalu|Kongalu|Konguli|Kongulu|Khang|Ghangulu,,255
e14-gidhabal,Gidhabal,SE Queensland,-28.501057231671,152.32034553452,Githabul|Gidabal|Bandjalang|Kidabal|Kidjabal|Kita bool|Kittabool|Kitapul|Gidabul|Gidjoobal|Kuttibul|Noowidal,Githabul language,256
y191-gudang,Gudang,Cape York & Torres Strait,-10.867276299764,142.58789074767,Uradhi,Gudang language,257
y128-gugu-badhun,Gugu Badhun,Cape York & Torres Strait,-18.690340786321,145.23298721074,Gudjal|Guridjal|Kokopatun|Kutjala|Warungu|Badun|Breaba|Breeaba|Jullanku|Koko Padun|Koko Badun|Patun,,258
e35-gungabula,Gungabula,SE Queensland,-25.599573240252,148.64372520145,Kongabula|Gongabula|Khungabula|Khungabulal|Kungalburra|Ongabula,,259
d43-gunya,Gunya,Darling (W NSW/SW Qld),-26.784742672206,146.16134361506,Gunja|Kunja|Kunya|Kurnja,,260
e19-jandai,Jandai,SE Queensland,-27.772890083261,153.39910442668,Janday|Coobenpil|Djandai|Djandawal|Djendewal|Dsandai|Goenpul|Jendairwal|Jundai|Koenpal|Koenpel|Noogoon|Tchandi|Tschandi|Quandamooka,Janday language,261
n57-jawoyn,Jawoyn,Top End & Arnhem (NT),-13.897300406584,133.03846083302,Jawonj|Adowen|Gundjawan|Djauan|Djauwuny|Djawin|Charmong|Chau an|Djauun|Djauwung|Djawan|Djawanj|Djawun|Djouan|Djowan|Djowei|Jauan|Jawin|Juauan|Kumertuo|Lebryryd|Nggandindmi|Tjauen|Tjawen|Tjouen|Tweinbol|Wonborngu|Jawony,Jawoyn language,262
y44-kaanju-kaantju,Kaanju / Kaantju,Cape York & Torres Strait,-13.398096294576,142.97198330983,Cape York Peninsula Languages|Kanju|Kandju|Andjingid|Andyingid|Anjungitie|Candju|Gaanydyu|Gandanju|GandjuIo|Iju|Jaalo|Jabuda|Ka:antju|Ka:ndyu|Kaantyu|Kamdheu|Kamdhue|Kandyi|Kantanyu|Kantju|Kantyu|Kanyu|Karndheu|Karnju|Karntju|Karnu|Karnyu|Kokin oh|Ndhyrl|Neegulada|Wijamo|Yaldiye ho|Gaandju|Kaanytju|Gandju|Kaanju,,263
w39-kariyarra,Kariyarra,SW WA / Pilbara,-20.870804946752,118.4788128607,Kariera|Kudjunguru|Kariara|Gariera|Gariyarra|Kaierra|Karriara|Karriarra|Kyeara|Kyreara|Minjiburu|Minjirbururu|Minjubururu|Paljarri,,264
d33-kooma-guwamu,Kooma / Guwamu,Darling (W NSW/SW Qld),-28.414552287234,147.72491882974,Guwamu|Koamu|Culgoa|Goamu|Gowamu|Gruwamu|Guamu|Kaombal|Kuam|Kuamu|Oamu|Kooma,,265
s75-koornkopanoot,Koornkopanoot,SE Australia,-38.169915029948,142.32901973558,Gurngubanud|Kuurn kopan noot kuurndit|Kuurn kopan noot|Kurn kopan nut|Kourn kopan|Kaurnkopan|Gurngobanud|Dhauwurd Wurrung,Dhauwurd Wurrung language,266
y224-kugu-mu-inh,Kugu Mu'inh,Cape York & Torres Strait,-14.647499538351,141.63978294052,Kugu/Wik Muinh|Kuku Muinh|Wik Muin,,267
y43-kugu-muminh,Kugu Muminh,Cape York & Torres Strait,-14.420627894081,141.65098626409,Wik Muminh|Kugu/Wik Nganhcara|Kuku Muminh|Mumin,,268
y175-kugu-ugbanh,Kugu Ugbanh,Cape York & Torres Strait,-14.507990345832,141.63466440439,Kugu/Wik Ugbanh|Kuku Ugbanh,,269
y176-kugu-uwanh,Kugu Uwanh,Cape York & Torres Strait,-14.558867180771,141.6512973211,Kugu/Wik Uwanh|Kuku Uwanh|Gugu Uwanh,,270
y109-kuku-djangun-djungan,Kuku Djangun / Djungan,Cape York & Torres Strait,-17.105885018916,144.96879177775,Kuku|Djangun|Kuku yalanji|Djankun|Jungkurara|Kokojelandji|Kokokulunggur|Kokowalandja|Muluridji|Wakara|Wulpura|Kuku Jangkun|Djunggun|Djagun|Ngaikungu|Dyangun|Chungki|Dyangunbari|Djandnandi|Chunkunburra|Chunkunberry|Changunberries|Shanganburra|Kokotjangun|Kokomutju|Mutju|Ngaikungo|Ngaikungo i|Kuku Djangun|Djungan,,271
d30-kullilli,Kullilli,Darling (W NSW/SW Qld),-28.366143521316,143.53149314446,Galali|Ngura|Kullilla|Bitjara|Kalali|Minkabari|Garlali|Kalili|Kullali|Kullalli|Kullally|Karlali,Kalali language,272
y22-kuuku-ya-u,Kuuku Ya'u,Cape York & Torres Strait,-12.541741200854,143.03387401339,Pakadji|Gugu Yau|Guugu YauBagadji|Jao|Kao Kokoyao|Koka yao|Koko Ya:o|Kuku Yau|Kuku Yao|Kuuk Yak|Makadama|Yao,,273
n10-kuwema,Kuwema,Top End & Arnhem (NT),-12.857392163183,130.42511404323,Tyaraity|Tjerratj|Dak Tjerratj|Djerait|Tyeraity|Ponga Ponga|Pungupungu|Djeraidj|Dyeraidy|Kuwama|Guwema|Guwe|Nguluk Angguwe|Dek Tjerratj|Dek Tjirratj|Djeradj|Djiratj|Sherait|Djeraity|Tjerait|Cherites|Tjiras|Daktyeraty|Daktyerat|Cherait|Cherite|Jeerite|Scherits,,274
l9-kuyani,Kuyani,Lake Eyre / Central SA,-29.999298087804,137.94221674657,Guyani|Cooyiannie|Gujani|Kijani|Kiyani|Koonarie|Kooteeuna|Kooteeunna|Kooyeeunna|Kooyiannie|Kujani|Kuyanni|Kwiana|Kwiani|Nganitjidi|Ngannityddi|Ngannityiddi|Owinia,,275
c29-lower-arrernte,Lower Arrernte,Central Desert,-25.954571909387,135.39280716542,Alenjerntarrpe|Lower Aranda|Arrernte Imarnt|Arandic,Lower Arrernte language,276
c7-1-luritja,Luritja,Central Desert,-24.947084972136,133.15190280426,Pintupi Luritja|Jumu|Kukatja|Loritja|Matuntara|Ngalia|Aluratja|Aluratji|Aluridia|Aluridja|Lo rit ya|Loorudgee|Loorudgie|Loritcha|Luridja|Luritcha|Lurritji|Maiulatara|Manggai|Mulatara|Nambulatji|Panara|Pardoo|Peedona|Peedong|Uluritdja|Wanaeka|Wangatjunga|Wangatunga|Wangkadjungga|Wangkatjunga|Wangkatunga|Wangu|Wankutjunga|Western Loritja|Gogadja|Gugada|Gugadja|Juluridja|Kukacha|Kukadja|Kukata,Luritja dialect,277
y31-mamangathi,Mamangathi,Cape York & Torres Strait,-12.55515981019,141.98662157308,Awngthim|Mamngaid|Mamangidigh|Mbalidjan|Ndorndorin|Ngwatainggeti|Wikwija|Winduwinda|Angutimi,Awngthim language,278
d44-mandandanji,Mandandanji,Darling (W NSW/SW Qld),-27.017654125538,148.50172738516,Mandandanjdji|Mandandanyi|Mandandandji|Manandanyi|Mundaeinbura|Mundainbara|Kogai|Cogai|Fishing Net people|Maranoa Gunggari|Eastern Gunggari,,279
n53-mengerrdji,Mengerrdji,Top End & Arnhem (NT),-12.350974624518,133.0237758697,Mangerr|Gunwinggu|Mengerrdji/Menngarr|Kunwinjku|Mangeri|Menngarr|Ari|Eireij|Ere|Erei|Erej|Erre|Mangerei|Mennagi|Mengerei|Mengerdji|Mangerdji|Mengerr|Manger|Mangarryu|Mangeryu|Berrigurruk|Eri|Rereri|Reveri,,280
n6-menthe,Menthe,Top End & Arnhem (NT),-13.637667770393,129.92067307134,Menhthe|Daktjerat|Murinwargad|Wagaid|Wagaidj|Wagait|Wagaitj|Wagatsch|Waggait|Waggate|Waggite|Waggote|Waggute|Wagite|Waogatsch|Wargad|Wodadj|Wogadj|Wogait|Wogaity|Wogatj|Wogaty|Wogite|Worgaid|Worgaidj|Worgait|Worgite|Menthajangal|Menthe Yangal|Manthi Yangal|Murrinh Menthe|Murrinh Mentherr|Mendajangal|Manda,,281
a9-mirning,Mirning,Western Desert (WA),-31.29303041962,128.15349327077,Meening|Mining|Minninng|Mirniny|Ba:duk|Baaduk|Bardok|East Meening|East Mining|Eucla|Ikala|Ikula|Jirkala Mining|Jirkla mirning|Julbara|Julbari|Jurgala|Jurgula|Minal njunga|Mininj|Minnal yungar|Minning|Mirin|Mirningj|Murram|Ngadjadjara|Ngadjudjara|Ngadjuwonga|Ngandada|Ngandatha|Wanbiri|Wanmaraing|Warnabinnie|Warnabirri|Warnabirrie|Wonbil|Wonburi|Wonunda meening|Wonunda minung|Wonunda Mirning|Yerkla Mining|Yircla|Yirkala Mining|Yirkla|Yirkla Mining|Yurgala|Mirnin|Mirninj|Wonbil also Wonburi|Jirkala Mining has another explanation for the name,Mirning language,282
k44-miwa,Miwa,Kimberley (WA),-14.127304137837,127.04181562118,Bagu|Arnhem Land|Daly River Region Languages|Pela|Boola|Caloombooroo|Galumburu|Gonin|Gunan|Kaianu|Kalumbura|Kianu|Konan|Konin|Konun|Koonange|Kuna|Kunange|Kyanoo|Manda|Mande|Manunggu|Manungu|Murgura|Pago|Pelange|Ulangu|Umari|Walar|Wulanggur|Wulangu|Miwi|Oombulgurri|Ulagu Wulau,,283
y97-muluridji,Muluridji,Cape York & Torres Strait,-17.118567956488,145.34983460775,Kuku|Muluridyi|Kuku yalanji|Djankun|Jungkurara|Kokojelandji|Kokokulunggur|Kokowalandja|Wakara|Wulpura|Binjara|Gugu Muluridyi|Kokanodna|Koko moloroiji|koko moloroitji|Kokomoloreij|Kokomoloreitji|Kookanoona|Molloreiji|Molloroiji|Moorlooratchee|Mulari ji|Mularitchee|Mullridgey|Muluritji|Waluridji|Muluriji|Mulurutji|Kokomoloroij,,284
d8-mutti-mutti-muthi-muthi,Mutti Mutti / Muthi Muthi,Darling (W NSW/SW Qld),-33.753156051553,142.72174530242,Madhi Madhi|Madi Madi|Bakiin|Mataua|Matimati|Matthee matthee|Moorta Moorta|Mudhi Mudhi|Muthimuthi|Muti muti|Muttee Muttee|Mutte Mutte|Mutti Mutti,Madhi Madhi dialect,285
a43-ngaatjatjarra,Ngaatjatjarra,Western Desert (WA),-25.081125185629,128.54199255349,Ngaatjatjarr|Ngaanyatjarra|Ngaadjadjara|Ngatatjara|Ngadadjara|Bidungu|Madutjara|Maliar:a|Nalada|Ngaatjatarra|Ngada|Ngadawangga|Ngadawongga|Ngadhawonga|Ngaiawongga|Ngaiu wonga|Ngajawonga|Ngarawonga|Ngarga|Ngargawonga|Ngayawangga|Nyadadjara|Pidungu|Tekateka|Wallawee|WaulaNgaadadjara|Ngadatjara|Jabungadja|Ku:rara|Nadadjara|Nga:dapitjardi|Ngad adara|Ngadatara|Ngadjatara|Nganadjara|Ngatatara|Rumudjara|Teitudjara|Wan:udjara|Warara|Wirtjandja|Witjandja,Ngaatjatjarra dialect,286
l5-ngadjuri,Ngadjuri,Lake Eyre / Central SA,-32.930160660336,139.08123163651,Aluri|Alury|Boanawari|Burra Burra|Doora|Eeleeree|Eura|Hillary|Hilleri|Manu|Manuley|Manuri|Mimbara|Monnoo|Ngadhuri|Ngadluri|Ngaluri|Ngarluri|Weera|Werra|Wiramaya|Wirameju|Wirameyu|Wirra|Wirramaya|Wirramayo|Wirrameyu|Yilrea|Youngye|Eeeleeree|Boanawari Doora|Ngajuri,Ngadjuri language,287
s46-ngarigu-ngarigo,Ngarigu / Ngarigo,SE Australia,-35.902188353656,148.76737453036,"Ngarrugu|Walgalu|Bemeringal|""Boombala tribe""|Bradjerak|Brajerak|Brajeran|""Cooma tribe"" Currak da bidgee|Garego|Guramal|Gurmal|""Menero tribe""|Murring|Narigo|Ngarago|Ngaragu|Ngarego|Ngarico|Ngarroogoo|Ngarrugo|Ngaruku|Ngaryo|Ngundura|Nguramal|Ngarruga|Currak da bidgee|Brajerang|Ngarigo|Ngarigu",Ngarigo language,288
c27-ngarinyman,Ngarinyman,Central Desert,-16.590380084618,130.25517727725,Ngarinman|Agarinman|ainman|Airiman|Hainman|Heineman|Hyneman|Nariman|Narinman|Ngaiman|Ngaimmun|Ngainman|Ngainmun|Ngarnman|Ngraimun|Ngrainmun|Ngaringman|Hairiman,,289
y198-ogh-ikarranggal,Ogh Ikarranggal,Cape York & Torres Strait,-14.633398605782,143.94188226557,Ikarranggal|Aghu Tharnggalu|Ikarranggali,Ikarranggal language,290
a102-pindiini,Pindiini,Western Desert (WA),-29.465956641058,127.76626114849,Wangkatha|Bindinini|Pindini|Pintiini|Wangkathaa|Maduwongga|Ngurlu|Waljen|Wanggaji|Wangkayi|Bindunda|Pini|Wangaga|Wanggada|Wonga|Wongai i|Wongaidya|Wonggai|Wonggaii|Wongi|Wonkai,,291
y125-tagalaka,Tagalaka,Cape York & Torres Strait,-18.1973276258,142.96122717197,Takalak|Thaypan|Tagalag|Dagalang|Da:galag|Targa lag|Tarkalag,Tagalaka language,292
